timestamp,bulk_consumption,1_building,2_building,3_building,4_building,5_building,6_building,7_building,leakage
17-06-2020 22:00,101.152,9.75,8.084,1.995,17.823,5.796,12.0775,0,1
17-06-2020 23:00,99.312,9.5625,7.592,1.886,18.831,5.693,11.015,0,1
18-06-2020 00:00,100.064,7.25,6.198,1.411,14.065,4.221,8.3245,0,1
18-06-2020 01:00,101.264,10.1875,8.008,1.882,19.605,6.056,11.0795,0,1
18-06-2020 02:00,102.368,9.9375,7.741,1.925,19.504,5.933,12.017,0,1
18-06-2020 03:00,100.768,10.3125,7.893,2.312,17.865,5.876,11.17125,0,1
18-06-2020 04:00,106.576,10.0625,7.69,2.054,17.686,5.858,11.67325,0,1
18-06-2020 05:00,106.832,10.0625,7.568,1.91,18.379,6.187,11.016,0,1
18-06-2020 06:00,108.816,11.125,8.282,1.913,18.714,5.509,11.8285,0,1
18-06-2020 07:00,99.808,9.082,7.87,1.861,16.605,5.428,10.77775,0,1
18-06-2020 08:00,79.824,7.5035,6.948,4.84,18.157,7.509,10.83425,0,1
18-06-2020 09:00,34.912,9.7415,4.446,5.894,24.726,7.006,21.752,0,0
18-06-2020 10:00,5.824,18.001,5.6,4.806,40.691,7.919,41.279,0,0
18-06-2020 11:00,5.664,28.815,5.493,3.394,45.998,6.428,47.161,0,0
18-06-2020 12:00,10.432,28.722,5.606,4.324,44.791,5.301,52.302,0,0
18-06-2020 13:00,4.72,27.051,5.983,5.565,45.225,4.103,53.433,0,0
18-06-2020 14:00,19.024,22.5595,6.177,5.262,36.578,3.468,45.273,0,0
18-06-2020 15:00,55.024,9.207,5.901,3.368,21.476,4.265,25.906,0,0
18-06-2020 16:00,93.024,7.5175,6.441,3.509,15.843,3.439,9.634,0,1
18-06-2020 17:00,113.872,8.0825,8.063,2.593,16.528,3.89,10.7325,0,1
18-06-2020 18:00,102.784,10.375,7.659,2.391,20.471,4.042,11.0765,0,1
18-06-2020 19:00,107.984,9.6875,7.806,2.613,19.779,7.246,11.35675,0,1
18-06-2020 20:00,106.752,9.6875,8.36,2.906,19.617,7.791,11.139,0,1
18-06-2020 21:00,105.264,9.5,7.828,2.583,17.226,7.734,11.10675,0,1
18-06-2020 22:00,103.888,9.5625,7.707,2.577,18.519,7.658,11.10675,0,1
18-06-2020 23:00,109.072,10.75,7.949,2.564,18.602,7.847,11.35675,0,1
19-06-2020 00:00,105.648,9.4375,7.707,2.572,18.832,8.003,11.29525,0,1
19-06-2020 01:00,106.064,9.5625,7.598,2.862,18.123,8.478,10.98275,0,1
19-06-2020 02:00,107.12,9.5625,8.031,2.602,17.27,8.584,11.014,0,1
19-06-2020 03:00,104.464,9.4375,8.041,2.575,18.771,8.671,10.73075,0,1
19-06-2020 04:00,113.328,10.0625,7.711,2.302,15.443,8.223,11.764,0,1
19-06-2020 05:00,113.856,9.25,7.895,2.149,17.224,9.062,11.2025,0,1
19-06-2020 06:00,114.288,9.3125,7.709,2.149,17.964,8.898,11.16925,0,1
19-06-2020 07:00,103.216,7.9055,7.882,2.377,16.58,8.575,10.6375,0,1
19-06-2020 08:00,94.752,7.0735,7.305,5.087,16.315,8.477,9.70625,0,1
19-06-2020 09:00,79.488,7.321,3.192,6.351,17.066,14.089,10.8005,0,1
19-06-2020 10:00,63.904,7.3285,4.471,5.117,17.469,11.255,13.453,0,1
19-06-2020 11:00,32.352,12.452,5.551,4.495,21.645,10.017,24.505,0,0
19-06-2020 12:00,40.8,15.676,4.171,4.229,24.423,9.093,28.517,0,0
19-06-2020 13:00,67.328,8.6195,5.558,3.989,15.951,8.785,16.207,0,1
19-06-2020 14:00,84.448,7.5425,5.888,3.997,18.721,9.278,11.7455,0,1
19-06-2020 15:00,83.456,7.951,5.967,3.927,18.179,8.494,10.92075,0,1
19-06-2020 16:00,100.736,8.4585,7.646,3.885,19.36,7.883,9.42775,0,1
19-06-2020 17:00,115.888,8.1395,7.996,2.522,17.918,6.403,10.423,0,1
19-06-2020 18:00,107.12,9.875,7.768,2.695,20.875,4.874,10.98175,0,1
19-06-2020 19:00,100.368,9.625,7.632,2.411,19.447,4.837,10.79325,0,1
19-06-2020 20:00,99.888,2.3125,1.948,0.57,5.536,0.979,2.84575,0,1
19-06-2020 21:00,101.568,0,0,0,0,0,0,0,1
19-06-2020 22:00,98.624,0,0,0,0,0,0,0,1
19-06-2020 23:00,99.184,0,0,0,0,0,0,0,1
20-06-2020 00:00,99.68,7.1875,5.773,1.822,13.937,3.514,7.885,0,1
20-06-2020 01:00,101.184,9.4375,7.782,2.433,18.828,4.524,11.013,0,1
20-06-2020 02:00,99.872,9.625,8.008,2.44,19.855,4.332,11.41725,0,1
20-06-2020 03:00,96.928,9.9375,7.785,2.461,16.836,4.551,10.4515,0,1
20-06-2020 04:00,110.048,9.375,8.143,2.293,16.314,4.615,10.7005,0,1
20-06-2020 05:00,99.52,9.1875,8.16,2.384,18.365,4.501,10.48175,0,1
20-06-2020 06:00,101.616,9.125,7.651,2.071,19.059,4.857,11.138,0,1
20-06-2020 07:00,103.728,8.875,7.751,2.05,16.961,3.966,10.85775,0,1
20-06-2020 08:00,94.896,7.4325,7.713,5.773,11.867,4.237,9.42725,0,1
20-06-2020 09:00,77.136,8.119,8.074,5.199,11.968,4.207,9.5415,0,1
20-06-2020 10:00,74.976,7.149,7.785,5.777,12.938,4.093,9.34825,0,1
20-06-2020 11:00,75.984,7.31,7.618,5.023,16.07,4.36,8.991,0,1
20-06-2020 12:00,65.6,7.326,6.909,4.709,14.647,4.189,9.908,0,1
20-06-2020 13:00,72.88,7.29,7.573,5.181,14.499,4.159,9.16475,0,1
20-06-2020 14:00,84.368,7.7245,7.723,4.982,15.618,4.041,9.1465,0,1
20-06-2020 15:00,76.912,7.2445,8.04,5.622,14.692,4.26,9.9705,0,1
20-06-2020 16:00,90.608,7.3125,7.704,5.444,14.572,4.13,8.976,0,1
20-06-2020 17:00,95.616,8.389,7.775,2.812,15.179,4.446,10.01575,0,1
20-06-2020 18:00,98.464,9.5625,8.059,2.067,18.162,4.694,10.4495,0,1
20-06-2020 19:00,97.088,9.1875,8.066,2.047,18.667,4.496,11.138,0,1
20-06-2020 20:00,98.88,9.625,7.621,2.057,18.532,4.588,10.41925,0,1
20-06-2020 21:00,98.32,9.125,7.761,2.058,16.745,4.629,10.9505,0,1
20-06-2020 22:00,97.872,9.0625,8.05,2.336,19.373,4.404,10.73175,0,1
20-06-2020 23:00,98.544,9.1875,7.672,2.047,18.936,5.136,10.5755,0,1
21-06-2020 00:00,100.256,9.1875,8.268,2.04,18.938,4.825,11.23275,0,1
21-06-2020 01:00,99.968,9.75,8.013,2.056,17.591,5.106,10.60775,0,1
21-06-2020 02:00,99.008,9.1875,7.825,2.105,17.673,4.895,10.888,0,1
21-06-2020 03:00,101.056,10.0625,7.701,2.384,19.389,5.238,10.85875,0,1
21-06-2020 04:00,99.376,9.25,8.088,2.056,18.468,4.827,11.66825,0,1
21-06-2020 05:00,98.704,9.0625,7.69,1.917,18.55,4.86,10.60775,0,1
21-06-2020 06:00,101.152,9.25,8.182,1.93,17.947,5.42,10.764,0,1
21-06-2020 07:00,91.632,8.6535,8.108,1.848,16.524,5.184,10.04975,0,1
21-06-2020 08:00,85.632,7.064,7.608,3.905,15.822,5.171,9.96775,0,1
21-06-2020 09:00,39.824,7.5485,5.963,5.529,16.163,4.847,12.7765,0,0
21-06-2020 10:00,17.552,12.849,4.445,4.175,22.844,4.321,25.284,0,0
21-06-2020 11:00,43.664,11.547,5.586,3.775,19.64,4.04,20.5315,0,0
21-06-2020 12:00,6.16,18.6315,1.487,3.71,32.894,4.091,33.107,0,0
21-06-2020 13:00,46.208,14.638,5.02,3.184,26.821,3.906,32.2025,0,0
21-06-2020 14:00,43.792,7.9945,6.757,3.921,15.953,4.067,11.9625,0,0
21-06-2020 15:00,61.36,9.3445,6.012,3.527,17.293,4.567,15.69725,0,1
21-06-2020 16:00,81.504,7.2475,7.716,3.905,14.147,4.277,9.21575,0,1
21-06-2020 17:00,97.072,8.4495,7.961,2.373,16.265,5.159,11.07425,0,1
21-06-2020 18:00,101.424,10.0625,7.988,1.924,18.264,5.143,10.79425,0,1
21-06-2020 19:00,99.408,9.1875,8.159,1.901,18.882,4.98,10.763,0,1
21-06-2020 20:00,100.592,9.875,8.145,2.182,18.436,5.508,10.60575,0,1
21-06-2020 21:00,98.016,9.125,7.635,1.913,15.555,5.538,10.7005,0,1
21-06-2020 22:00,96.384,9.1875,7.658,1.908,15.983,6.111,10.889,0,1
21-06-2020 23:00,98.56,9.0625,7.937,1.907,16.175,5.889,10.9525,0,1
22-06-2020 00:00,97.056,9.6875,7.607,1.904,16.749,5.412,10.641,0,1
22-06-2020 01:00,99.712,9.125,7.81,2.23,15.7,5.817,10.73475,0,1
22-06-2020 02:00,99.2,9.125,8.279,1.941,17.272,5.403,10.92125,0,1
22-06-2020 03:00,98.864,9.3125,7.685,2.043,18.469,5.449,10.67225,0,1
22-06-2020 04:00,108.096,9.1875,7.646,2.011,19.557,5.505,10.85875,0,1
22-06-2020 05:00,108.576,9.5625,7.981,1.88,18.705,5.154,10.4525,0,1
22-06-2020 06:00,110.144,9.0625,7.634,2.154,20.943,6.051,11.766,0,1
22-06-2020 07:00,105.904,8.048,7.671,1.831,16.654,8.267,10.4495,0,1
22-06-2020 08:00,98.592,7.0495,8.441,0.438,18.111,11.845,9.635,0,1
22-06-2020 09:00,76.96,7.0485,6.758,4.552,19.121,11.991,11.50325,0,1
22-06-2020 10:00,47.936,12.199,2.774,7.523,22.049,12.319,24.819,0,0
22-06-2020 11:00,51.024,11.526,4.503,6.601,21.75,11.668,22.59325,0,0
22-06-2020 12:00,79.552,8.9475,2.739,6.444,19.795,10.895,16.2915,0,1
22-06-2020 13:00,82,8.388,6.307,6.193,19.856,10.956,14.51925,0,1
22-06-2020 14:00,51.36,10.9235,4.889,5.802,21.16,7.242,22.25375,0,0
22-06-2020 15:00,89.056,7.997,6.644,5.884,18.337,5.25,14.67875,0,1
22-06-2020 16:00,98.592,7.6815,7.594,5.787,18.626,5.217,12.22325,0,1
22-06-2020 17:00,107.856,8.0365,8.087,4.432,19.016,6.464,9.92025,0,1
22-06-2020 18:00,102.24,9.5,7.644,2.465,20.262,4.916,9.762,0,1
22-06-2020 19:00,100.048,9.1875,7.762,2.67,19.346,4.928,10.3245,0,1
22-06-2020 20:00,99.296,9.125,8.427,1.753,19.031,5.247,9.97975,0,1
22-06-2020 21:00,99.904,9.625,7.75,1.822,19.642,5.43,9.72975,0,1
22-06-2020 22:00,99.12,9.125,7.693,1.859,18.504,5.272,9.60675,0,1
22-06-2020 23:00,100.608,9.1875,8.121,1.874,17.354,5.18,10.29425,0,1
23-06-2020 00:00,99.632,9.125,7.716,1.872,17.343,5.429,9.5745,0,1
23-06-2020 01:00,99.488,9.125,7.71,2.175,20.068,5.315,9.73075,0,1
23-06-2020 02:00,103.024,9.3125,8.204,1.893,20.159,5.709,10.137,0,1
23-06-2020 03:00,100.416,9.6875,8.007,1.949,17.979,5.434,10.0745,0,1
23-06-2020 04:00,106.32,9.1875,7.729,2.005,17.572,5.402,10.04325,0,1
23-06-2020 05:00,107.824,9.0625,7.922,1.836,19.572,5.681,9.54325,0,1
23-06-2020 06:00,109.952,9.625,7.712,2.143,21.827,5.358,9.5735,0,1
23-06-2020 07:00,111.856,8.0665,7.582,1.792,18.024,5.134,18.71425,0,1
23-06-2020 08:00,108.272,13.279,8.077,4.359,17.078,8.887,20.72725,0,1
23-06-2020 09:00,90.16,11.2795,4.696,6.422,17.574,11.2,22.68425,0,1
23-06-2020 10:00,85.216,7.831,5.934,6.036,19.481,13.121,23.965,0,1
23-06-2020 11:00,51.392,11.4135,5.913,8.426,21.17,11.311,22.59775,0,0
23-06-2020 12:00,34.288,16.185,5.69,6.849,26.841,9.551,30.653,0,0
23-06-2020 13:00,35.04,23.331,6.324,5.322,36.84,8.841,42.122,0,0
23-06-2020 14:00,70.976,8.807,4.208,4.128,19.17,7.927,16.88925,0,1
23-06-2020 15:00,66.144,7.9495,4.575,4.047,18.2,6.94,16.647,0,1
23-06-2020 16:00,91.408,7.45,6.452,4.286,16.696,6.346,11.761,0,1
23-06-2020 17:00,103.792,7.548,7.626,3.096,18.328,4.494,8.628,0,1
23-06-2020 18:00,100.288,9.3125,7.719,3.033,19.187,4.84,9.10675,0,1
23-06-2020 19:00,99.424,9,8.025,2.189,19.462,5.39,9.29425,0,1
23-06-2020 20:00,99.856,9.0625,7.685,1.704,19.726,5.238,9.54325,0,1
23-06-2020 21:00,101.824,8.875,8.214,1.801,20.643,4.845,9.9495,0,1
23-06-2020 22:00,100.784,9.5,7.97,1.806,20.304,5.304,9.4515,0,1
23-06-2020 23:00,104.96,9.6875,7.806,1.845,19.041,8.212,9.73175,0,1
24-06-2020 00:00,102.128,9,7.674,2.138,19.29,8.027,9.66825,0,1
24-06-2020 01:00,102.72,9.0625,7.89,1.832,19.796,7.867,9.17025,0,1
24-06-2020 02:00,102.832,8.9375,7.85,1.794,19.866,7.957,9.263,0,1
24-06-2020 03:00,103.6,9.6875,7.78,1.947,18.068,8.402,9.16825,0,1
24-06-2020 04:00,109.04,9.125,8.057,1.999,17.456,7.76,9.91925,0,1
24-06-2020 05:00,108.944,8.9375,7.976,2.122,18.257,7.825,10.0755,0,1
24-06-2020 06:00,108.608,10.25,7.616,1.836,18.329,7.915,9.5745,0,1
24-06-2020 07:00,117.744,8.283,7.716,1.77,16.757,7.506,18.105,0,1
24-06-2020 08:00,106.96,7.2925,7.921,2.46,17.362,14.82,20.10575,0,1
24-06-2020 09:00,92.64,7.1715,6.36,2.029,17.128,10.991,20.862,0,1
24-06-2020 10:00,79.232,7.5525,1.855,8.171,17.108,11.298,20.9845,0,1
24-06-2020 11:00,64.944,8.3055,4.553,7.203,17.826,10.857,17.09425,0,0
24-06-2020 12:00,68.192,8.49,2.904,6.222,18.413,10.437,16.38225,0,1
24-06-2020 13:00,75.664,7.881,4.622,6.125,19.657,9.948,14.627,0,1
24-06-2020 14:00,79.856,7.1725,4.428,5.879,19.313,7.566,12.956,0,1
24-06-2020 15:00,90.72,7.3135,4.471,6.04,18.435,6.937,12.91075,0,1
24-06-2020 16:00,104.512,8.114,8.127,5.448,20.441,6.794,11.67975,0,1
24-06-2020 17:00,108.192,8.0835,8.062,3.732,17.709,6.145,9.3575,0,1
24-06-2020 18:00,99.824,9.4375,7.706,2.018,20.122,5.151,9.3235,0,1
24-06-2020 19:00,99.68,9.0625,7.681,1.813,20.316,4.452,9.41825,0,1
24-06-2020 20:00,103.104,9.125,8.076,1.817,20.208,5.484,9.73075,0,1
24-06-2020 21:00,101.264,9.5,7.951,1.817,19.673,4.775,9.48075,0,1
24-06-2020 22:00,100.624,9.0625,7.792,1.837,19.781,5.022,8.98075,0,1
24-06-2020 23:00,99.28,9.0625,8.392,1.817,19.872,5.156,9.29325,0,1
25-06-2020 00:00,99.536,9.0625,7.756,2.103,18.682,4.837,9.262,0,1
25-06-2020 01:00,100.944,9.125,7.67,1.806,19.902,5.179,9.48075,0,1
25-06-2020 02:00,101.92,9.875,8.102,1.828,18.703,5.095,9.4495,0,1
25-06-2020 03:00,99.28,9.5625,7.613,1.952,18.163,5.023,8.887,0,1
25-06-2020 04:00,107.392,9.625,7.754,1.916,18.318,5.539,9.85575,0,1
25-06-2020 05:00,108.352,9.5,8.466,1.82,18.304,4.877,9.41825,0,1
25-06-2020 06:00,107.424,9.625,7.694,2.109,19.055,5.132,9.23075,0,1
25-06-2020 07:00,100.56,8.6905,7.951,1.794,14.709,4.739,9.30625,0,1
25-06-2020 08:00,96.736,7.7635,7.758,3.805,13.501,10.459,7.807,0,1
25-06-2020 09:00,94.896,11.449,8.119,5.263,14.927,9.653,7.89125,0,1
25-06-2020 10:00,88.336,22.9805,5.1,4.837,17.581,11.596,10.8665,0,1
25-06-2020 11:00,64.816,12.083,6.029,4.775,16.422,9.993,13.844,0,1
25-06-2020 12:00,28.752,14.283,4.438,4.099,21.74,9.71,23.889,0,0
25-06-2020 13:00,54.304,15.6195,4.275,4.015,26.982,8.745,31.87,0,0
25-06-2020 14:00,48.24,9.368,2.74,3.702,16.46,7.276,18.459,0,0
25-06-2020 15:00,66.704,11.406,4.543,3.728,19.275,5.129,20.198,0,1
25-06-2020 16:00,89.2,7.535,5.107,3.895,12.737,5.498,8.2645,0,1
25-06-2020 17:00,103.6,8.072,8.163,2.53,13.764,4.554,8.45825,0,1
25-06-2020 18:00,100.224,9.8125,8.026,2.293,19.359,4.844,9.04425,0,1
25-06-2020 19:00,104.048,10,7.634,2.374,18.633,7.45,10.54425,0,1
25-06-2020 20:00,100.832,9.5,7.749,2.453,17.375,7.404,9.10675,0,1
25-06-2020 21:00,101.616,9.4375,7.941,2.469,17.424,7.98,9.2005,0,1
25-06-2020 22:00,101.712,9.4375,7.793,2.529,19.244,7.419,9.17025,0,1
25-06-2020 23:00,103.12,9.5625,7.685,2.716,18.376,6.851,9.98275,0,1
26-06-2020 00:00,102.608,9.3125,8.51,2.447,19.138,6.967,9.23175,0,1
26-06-2020 01:00,102.544,9.9375,7.716,2.471,17.23,7.327,9.389,0,1
26-06-2020 02:00,103.152,10.125,7.8,2.472,18.496,7.44,9.60675,0,1
26-06-2020 03:00,103.232,9.375,7.776,2.439,19.469,7.174,9.9515,0,1
26-06-2020 04:00,108.56,9.25,7.951,2.471,18.08,7.48,9.5755,0,1
26-06-2020 05:00,109.232,9,7.637,2.017,18.435,7.69,9.10675,0,1
26-06-2020 06:00,110.96,9.5,8.323,2.003,18.117,8.452,9.48175,0,1
26-06-2020 07:00,100.064,8.062,7.789,1.962,16.143,7.982,9.05225,0,1
26-06-2020 08:00,82.368,6.866,5.191,4.391,15.641,8.51,8.43075,0,1
26-06-2020 09:00,61.44,7.805,1.689,6.122,18.067,11.106,12.3715,0,1
26-06-2020 10:00,33.36,11.253,4.348,5.129,21.385,8.937,27.968,0,0
26-06-2020 11:00,4.608,18.644,6.058,4.493,32.688,9.301,39.967,0,0
26-06-2020 12:00,2.592,29.056,5.759,3.936,43.808,7.762,53.468,0,0
26-06-2020 13:00,0.416,32.755,6.844,3.725,50.484,7.282,58.476,0,0
26-06-2020 14:00,7.68,21.8675,2.731,4.153,37.758,6.103,47.429,0,0
26-06-2020 15:00,49.28,8.6735,5.568,4.588,22.879,6.127,29.399,0,0
26-06-2020 16:00,76.16,7.953,4.811,4.437,13.451,4.719,11.35375,0,1
26-06-2020 17:00,105.04,7.8215,7.73,2.362,16.183,5.781,8.47225,0,1
26-06-2020 18:00,101.6,10.3125,7.715,2.273,21.516,4.236,9.66825,0,1
26-06-2020 19:00,99.12,9.5,7.969,2.266,18.591,4.752,8.85575,0,1
26-06-2020 20:00,101.728,9.4375,8.179,2.544,21.35,4.695,8.98175,0,1
26-06-2020 21:00,94.864,9.3125,7.803,2.258,15.73,4.827,9.66825,0,1
26-06-2020 22:00,100.432,9.5,7.825,2.257,17.384,5.502,9.262,0,1
26-06-2020 23:00,101.616,9.875,7.569,2.225,19.827,5.134,9.10675,0,1
27-06-2020 00:00,101.536,9.5,8.01,2.223,18.782,5.286,9.16825,0,1
27-06-2020 01:00,102.496,9.3125,7.573,2.529,17.652,5.451,9.387,0,1
27-06-2020 02:00,103.248,9.5625,8.172,2.258,20.121,5.64,9.48175,0,1
27-06-2020 03:00,101.216,10.125,7.954,2.297,18.14,5.344,9.35575,0,1
27-06-2020 04:00,104.176,9.9375,7.69,2.177,18.565,5.833,9.0755,0,1
27-06-2020 05:00,102.48,9.125,7.735,1.948,19.51,5.527,9.3255,0,1
27-06-2020 06:00,100.272,9.1875,7.916,2.246,18.15,5.648,9.54325,0,1
27-06-2020 07:00,90.224,8.0655,8.183,1.883,15.756,5.281,9.08775,0,1
27-06-2020 08:00,60.752,6.9495,3.506,2.819,15.933,4.387,8.49825,0,1
27-06-2020 09:00,17.92,7.19,6.196,7.195,25.019,4.103,19.186,0,0
27-06-2020 10:00,0,20.245,2.785,5.48,41.232,3.613,41.291,0,0
27-06-2020 11:00,0,31.562,5.592,4.84,50.985,3.419,56.297,0,0
27-06-2020 12:00,0,35.773,5.799,4.387,53.774,2.642,60.063,0,0
27-06-2020 13:00,0,31.139,4.22,3.899,48.92,3.27,56.845,0,0
27-06-2020 14:00,1.616,24.252,5.765,4.028,37.577,5.912,46.702,0,0
27-06-2020 15:00,27.168,9.7165,5.801,3.179,24.22,2.754,30.13,0,0
27-06-2020 16:00,68.672,7.598,6.421,3.175,14.527,2.869,10.524,0,1
27-06-2020 17:00,91.008,7.6205,7.735,2.638,14.497,3.751,7.955,0,1
27-06-2020 18:00,98.512,9.4375,7.729,1.932,19.122,4.539,9.41925,0,1
27-06-2020 19:00,99.328,9.125,7.999,1.937,19.822,4.886,9.4505,0,1
27-06-2020 20:00,97.664,9.8125,7.75,1.947,15.812,5.184,9.35675,0,1
27-06-2020 21:00,100.064,9.625,8.077,1.934,18.358,5.321,9.10675,0,1
27-06-2020 22:00,99.056,9.0625,8.02,2.211,18.924,5.819,9.85475,0,1
27-06-2020 23:00,100.512,9.0625,7.579,1.924,18.476,5.405,9.5765,0,1
28-06-2020 00:00,100.288,9.125,7.71,1.921,19.568,5.773,9.512,0,1
28-06-2020 01:00,98.944,9.0625,7.903,1.936,16.081,6.01,9.013,0,1
28-06-2020 02:00,103.968,9.625,7.749,1.955,19.44,6.059,9.35675,0,1
28-06-2020 03:00,102.528,9.3125,8.395,2.263,18.702,6.132,9.04425,0,1
28-06-2020 04:00,102.192,9.125,7.682,2.127,17.109,5.867,10.013,0,1
28-06-2020 05:00,102.832,9,7.615,1.894,19.749,6.536,9.887,0,1
28-06-2020 06:00,101.84,9.0625,7.874,1.882,18.482,6.863,9.16825,0,1
28-06-2020 07:00,90.176,8.4225,7.692,1.808,15.522,6.245,8.90925,0,1
28-06-2020 08:00,73.12,6.883,6.874,0.434,16.001,5.982,8.23825,0,1
28-06-2020 09:00,22.8,7.295,6.414,5.989,25.022,4.826,19.36,0,0
28-06-2020 10:00,0,19.141,4.223,6.292,40.782,4.552,41.13,0,0
28-06-2020 11:00,0,31.72,4.279,5.366,50.722,3.544,53.556,0,0
28-06-2020 12:00,0,35.595,3.204,4.249,53.379,2.891,61.352,0,0
28-06-2020 13:00,0,32.756,5.483,4.331,48.774,2.889,56.903,0,0
28-06-2020 14:00,0.464,21.568,5.608,3.778,37.437,2.68,46.443,0,0
28-06-2020 15:00,32.4,9.9005,4.553,3.129,21.531,2.734,27.205,0,0
28-06-2020 16:00,75.664,7.0155,6.468,3.336,10.3,3.096,9.1495,0,1
28-06-2020 17:00,93.488,7.4525,7.685,2.273,16.409,3.895,8.47825,0,1
28-06-2020 18:00,96.192,9.25,7.784,1.891,16.963,4.761,9.41825,0,1
28-06-2020 19:00,98.336,9.6875,8.011,2.184,17.978,5.014,9.637,0,1
28-06-2020 20:00,99.936,9,7.608,1.882,18.553,5.302,9.29425,0,1
28-06-2020 21:00,98.88,9,8.29,1.887,18.779,5.885,9.35575,0,1
28-06-2020 22:00,100.4,9,7.771,1.879,18.216,5.697,9.012,0,1
28-06-2020 23:00,100.992,9,7.619,1.877,18.957,5.858,8.85575,0,1
29-06-2020 00:00,97.392,9.5,7.985,2.197,14.094,5.945,9.4505,0,1
29-06-2020 01:00,101.328,9.0625,7.563,1.881,18.536,6.206,9.47975,0,1
29-06-2020 02:00,100.864,9.0625,7.729,1.902,18.384,6.318,9.73175,0,1
29-06-2020 03:00,101.232,9.1875,8.405,2.02,15.084,6.17,9.04425,0,1
29-06-2020 04:00,112.272,9.0625,7.719,1.961,19.242,6.727,9.23175,0,1
29-06-2020 05:00,110.368,10.25,7.563,2.161,18.258,6.495,9.386,0,1
29-06-2020 06:00,109.232,8.8125,7.845,1.86,16.916,6.44,8.9495,0,1
29-06-2020 07:00,112.304,12.2755,7.67,1.772,19.665,7.173,9.169,0,1
29-06-2020 08:00,110.224,23.86,7.257,0.422,19.168,11.458,8.4575,0,1
29-06-2020 09:00,64.992,26.8165,5.967,0,24.759,10.791,19.5685,0,0
29-06-2020 10:00,10.928,28.3755,5.667,4.059,40.837,11.634,41.278,0,0
29-06-2020 11:00,0,30.7835,4.573,7.256,50.89,10.207,55.303,0,0
29-06-2020 12:00,0,36.903,5.627,5.744,53.606,8.372,60.286,0,0
29-06-2020 13:00,3.664,33.6625,4.126,5.182,49.255,7.568,57.626,0,0
29-06-2020 14:00,31.744,34.3745,5.612,5.028,37.684,5.376,46.92,0,0
29-06-2020 15:00,77.632,30.1615,6.084,5.1,22.449,4.636,27.958,0,0
29-06-2020 16:00,102.704,29.0885,6.348,4.63,16.414,4.453,9.89975,0,1
29-06-2020 17:00,118.08,26.8725,7.668,2.989,13.034,3.88,8.052,0,1
29-06-2020 18:00,104.416,16.5,8.031,2.297,20.936,4.581,9.4495,0,1
29-06-2020 19:00,102.912,13.125,7.695,1.825,21.428,5.095,9.23175,0,1
29-06-2020 20:00,103.568,13.0625,7.661,1.884,19.478,4.864,9.10675,0,1
29-06-2020 21:00,104.512,13.5625,8.073,1.852,18.471,5.035,9.10575,0,1
29-06-2020 22:00,99.664,13.0625,8.014,2.155,15.923,5.235,8.98075,0,1
29-06-2020 23:00,104.768,13.125,7.641,1.843,19.628,5.418,10.012,0,1
30-06-2020 00:00,105.104,13.0625,7.897,1.868,20.091,5.483,8.8245,0,1
30-06-2020 01:00,102.4,13.0625,7.608,1.863,17.324,5.589,8.91825,0,1
30-06-2020 02:00,106.784,13.625,7.637,1.846,20.348,6.151,9.3245,0,1
30-06-2020 03:00,107.04,13.25,8.32,2.311,17.508,5.645,9.263,0,1
30-06-2020 04:00,109.904,13.1875,7.691,2.037,18.308,5.701,9.66825,0,1
30-06-2020 05:00,112.832,13.125,7.729,1.843,19.327,5.487,8.888,0,1
30-06-2020 06:00,128.08,22.8125,7.894,1.817,20.259,6.069,9.41825,0,1
30-06-2020 07:00,118.512,25.8515,7.572,1.79,18.009,5.348,9.2945,0,1
30-06-2020 08:00,117.36,23.981,7.093,0.436,17.026,11.562,7.61525,0,1
30-06-2020 09:00,82.096,25.1745,7.223,4.627,20.556,10.406,13.19,0,1
30-06-2020 10:00,49.968,26.22,6.041,7.777,30.202,11.433,12.191,0,0
30-06-2020 11:00,13.296,28.771,5.604,7.002,39.627,8.599,43.629,0,0
30-06-2020 12:00,24.128,35.606,6,5.701,45.477,6.242,51.596,0,0
30-06-2020 13:00,55.824,36.301,5.814,5.057,34.401,7.13,40.13,0,0
30-06-2020 14:00,39.28,34.3685,5.756,4.977,30.175,4.824,34.897,0,0
30-06-2020 15:00,88.48,30.377,6.041,2.723,23.003,3.77,25.8195,0,0
30-06-2020 16:00,115.136,31.265,6.656,4.211,23.412,4.416,10.02125,0,1
30-06-2020 17:00,122.592,28.0595,7.811,2.61,18.384,4.142,9.50225,0,1
30-06-2020 18:00,105.536,16.6875,8.053,2.475,17.939,4.896,9.9495,0,1
30-06-2020 19:00,103.856,13.125,7.73,1.944,19.545,5.092,9.6995,0,1
30-06-2020 20:00,102.656,13.0625,7.744,1.846,18.639,4.395,10.138,0,1
30-06-2020 21:00,106.768,13.625,7.724,2.181,22.657,4.391,10.60675,0,1
30-06-2020 22:00,103.2,13.125,8.597,1.914,19.476,4.635,10.1985,0,1
30-06-2020 23:00,105.168,13.0625,7.611,1.933,17.594,7.711,9.98175,0,1
01-07-2020 00:00,104.928,13.0625,7.865,1.944,17.509,7.181,9.85675,0,1
01-07-2020 01:00,107.28,13.125,7.956,1.95,21.093,7.263,10.5755,0,1
01-07-2020 02:00,101.984,13.0625,7.758,2.1,16.5,7.168,9.762,0,1
